mc 	mn 	mc_onset	mn_onset	timesig	staff	voice	label    	alt_label	globalkey	localkey	pedal	chord    	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones 	added_tones	root	bass_note
85 	85 	1/2     	1/2     	4/4    	5    	1    	V(64)    	         	d        	v       	     	V(64)    	V      	    	       	64     	            	       	         	M         	1                 	1                	1, 0, -3    	           	1   	1
86 	86 	0       	0       	4/4    	5    	1    	V(4)     	         	d        	v       	     	V(4)     	V      	    	       	4      	            	       	         	M         	1                 	1                	1, 0, 2     	           	1   	1
86 	86 	1/2     	1/2     	4/4    	5    	1    	V        	         	d        	v       	     	V        	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2     	           	1   	1
87 	87 	0       	0       	4/4    	5    	1    	i\\      	         	d        	v       	     	i        	i      	    	       	       	            	       	\\       	m         	1                 	1                	0, -3, 1    	           	0   	0
88 	88 	1/4     	1/4     	4/4    	5    	1    	i.i      	         	d        	i       	     	i        	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1    	           	0   	0
90 	90 	3/4     	3/4     	4/4    	5    	1    	VII      	         	d        	i       	     	VII      	VII    	    	       	       	            	       	         	M         	1                 	1                	-2, 2, -1   	           	-2  	-2
91 	91 	0       	0       	4/4    	5    	1    	III      	         	d        	i       	     	III      	III    	    	       	       	            	       	         	M         	1                 	1                	-3, 1, -2   	           	-3  	-3
92 	92 	0       	0       	4/4    	5    	1    	v        	         	d        	i       	     	v        	v      	    	       	       	            	       	         	m         	1                 	1                	1, -2, 2    	           	1   	1
94 	94 	1/4     	1/4     	4/4    	5    	1    	IV       	         	d        	i       	     	IV       	IV     	    	       	       	            	       	         	M         	1                 	1                	-1, 3, 0    	           	-1  	-1
94 	94 	1/2     	1/2     	4/4    	5    	1    	VII      	         	d        	i       	     	VII      	VII    	    	       	       	            	       	         	M         	1                 	1                	-2, 2, -1   	           	-2  	-2
95 	95 	3/4     	3/4     	4/4    	5    	1    	III      	         	d        	i       	     	III      	III    	    	       	       	            	       	         	M         	1                 	1                	-3, 1, -2   	           	-3  	-3
96 	96 	1/2     	1/2     	4/4    	5    	1    	V        	         	d        	i       	     	V        	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2     	           	1   	1
97 	97 	0       	0       	4/4    	5    	1    	iv.V     	         	d        	iv      	     	V        	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2     	           	1   	1
99 	99 	0       	0       	4/4    	5    	1    	V(6)     	         	d        	iv      	     	V(6)     	V      	    	       	6      	            	       	         	M         	1                 	1                	1, 5, -3    	           	1   	1
99 	99 	1/2     	1/2     	4/4    	5    	1    	V(64)    	         	d        	iv      	     	V(64)    	V      	    	       	64     	            	       	         	M         	1                 	1                	1, 0, -3    	           	1   	1
100	100	0       	0       	4/4    	5    	1    	V(4)     	         	d        	iv      	     	V(4)     	V      	    	       	4      	            	       	         	M         	1                 	1                	1, 0, 2     	           	1   	1
100	100	1/2     	1/2     	4/4    	5    	1    	V        	         	d        	iv      	     	V        	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2     	           	1   	1
101	101	0       	0       	4/4    	5    	1    	i\\      	         	d        	iv      	     	i        	i      	    	       	       	            	       	\\       	m         	1                 	1                	0, -3, 1    	           	0   	0
101	101	3/4     	3/4     	4/4    	5    	1    	i.ii     	         	d        	i       	     	ii       	ii     	    	       	       	            	       	         	m         	1                 	1                	2, -1, 3    	           	2   	2
104	104	1/4     	1/4     	4/4    	5    	1    	i        	         	d        	i       	     	i        	i      	    	       	       	            	       	         	m         	1                 	1                	0, -3, 1    	           	0   	0
104	104	1/2     	1/2     	4/4    	5    	1    	IV       	         	d        	i       	     	IV       	IV     	    	       	       	            	       	         	M         	1                 	1                	-1, 3, 0    	           	-1  	-1
105	105	3/4     	3/4     	4/4    	5    	1    	VII      	         	d        	i       	     	VII      	VII    	    	       	       	            	       	         	M         	1                 	1                	-2, 2, -1   	           	-2  	-2
106	106	1/2     	1/2     	4/4    	5    	1    	II       	V/v      	d        	i       	     	II       	II     	    	       	       	            	       	         	M         	1                 	1                	2, 6, 3     	           	2   	2
107	107	0       	0       	4/4    	5    	1    	v        	         	d        	i       	     	v        	v      	    	       	       	            	       	         	m         	1                 	1                	1, -2, 2    	           	1   	1
109	109	0       	0       	4/4    	5    	1    	v(+6)    	         	d        	i       	     	v(+6)    	v      	    	       	+6     	            	       	         	m         	1                 	1                	1, -2, 2    	-3         	1   	1
109	109	1/2     	1/2     	4/4    	5    	1    	V(64)    	         	d        	i       	     	V(64)    	V      	    	       	64     	            	       	         	M         	1                 	1                	1, 0, -3    	           	1   	1
110	110	0       	0       	4/4    	5    	1    	V(4)     	         	d        	i       	     	V(4)     	V      	    	       	4      	            	       	         	M         	1                 	1                	1, 0, 2     	           	1   	1
110	110	1/2     	1/2     	4/4    	5    	1    	V        	         	d        	i       	     	V        	V      	    	       	       	            	       	         	M         	1                 	1                	1, 5, 2     	           	1   	1
111	111	0       	0       	4/4    	5    	1    	i\\      	         	d        	i       	     	i        	i      	    	       	       	            	       	\\       	m         	1                 	1                	0, -3, 1    	           	0   	0
